Product_ID,Product_Name,Category,Brand,Price,Rating,Popularity,Discount,Description,Purchase_Status
3653,HP_Camera_3652,Camera,HP,117436,3.3,65,2,HP Camera premium quality product rating 3.3,0
3654,Apple_Gaming Console_3653,Gaming Console,Apple,58283,2.7,74,49,Apple Gaming Console premium quality product rating 2.7,0
3655,Dell_Television_3654,Television,Dell,15322,3.0,86,66,Dell Television premium quality product rating 3.0,1
3656,Sony_Television_3655,Television,Sony,124496,3.4,64,1,Sony Television premium quality product rating 3.4,1
3657,Sony_Tablet_3656,Tablet,Sony,18763,3.3,1,25,Sony Tablet premium quality product rating 3.3,0
3658,Sony_Laptop_3657,Laptop,Sony,94767,4.0,4,36,Sony Laptop premium quality product rating 4.0,1
3659,HP_Headphones_3658,Headphones,HP,28536,2.8,26,5,HP Headphones premium quality product rating 2.8,0
3660,Samsung_Camera_3659,Camera,Samsung,141528,2.8,42,47,Samsung Camera premium quality product rating 2.8,0
3661,Lenovo_Smartwatch_3660,Smartwatch,Lenovo,46842,3.3,48,66,Lenovo Smartwatch premium quality product rating 3.3,0
3662,Dell_Smartphone_3661,Smartphone,Dell,145931,3.7,66,15,Dell Smartphone premium quality product rating 3.7,1
3663,Apple_Headphones_3662,Headphones,Apple,17281,2.8,97,11,Apple Headphones premium quality product rating 2.8,1
3664,OnePlus_Television_3663,Television,OnePlus,38290,3.8,77,25,OnePlus Television premium quality product rating 3.8,0
3665,Lenovo_Camera_3664,Camera,Lenovo,45916,4.9,35,25,Lenovo Camera premium quality product rating 4.9,0
3666,HP_Tablet_3665,Tablet,HP,79667,4.2,92,66,HP Tablet premium quality product rating 4.2,1
3667,HP_Gaming Console_3666,Gaming Console,HP,12472,4.7,80,25,HP Gaming Console premium quality product rating 4.7,0
3668,Dell_Smartwatch_3667,Smartwatch,Dell,28115,2.9,26,28,Dell Smartwatch premium quality product rating 2.9,1
3669,Dell_Smartwatch_3668,Smartwatch,Dell,140738,3.6,37,12,Dell Smartwatch premium quality product rating 3.6,1
3670,Sony_Headphones_3669,Headphones,Sony,110109,2.9,91,11,Sony Headphones premium quality product rating 2.9,0
3671,Lenovo_Smartwatch_3670,Smartwatch,Lenovo,16651,4.6,55,31,Lenovo Smartwatch premium quality product rating 4.6,0
3672,Sony_Smartphone_3671,Smartphone,Sony,90558,4.9,51,7,Sony Smartphone premium quality product rating 4.9,0
3673,Samsung_Laptop_3672,Laptop,Samsung,115866,3.5,67,54,Samsung Laptop premium quality product rating 3.5,0
3674,Apple_Gaming Console_3673,Gaming Console,Apple,69430,3.0,65,63,Apple Gaming Console premium quality product rating 3.0,1
3675,Lenovo_Laptop_3674,Laptop,Lenovo,84952,4.2,83,61,Lenovo Laptop premium quality product rating 4.2,1
3676,OnePlus_Smartphone_3675,Smartphone,OnePlus,66353,3.0,40,21,OnePlus Smartphone premium quality product rating 3.0,0
3677,HP_Laptop_3676,Laptop,HP,88944,2.7,2,61,HP Laptop premium quality product rating 2.7,0
3678,Lenovo_Camera_3677,Camera,Lenovo,139285,2.7,65,44,Lenovo Camera premium quality product rating 2.7,1
3679,Lenovo_Camera_3678,Camera,Lenovo,16263,2.7,50,21,Lenovo Camera premium quality product rating 2.7,0
3680,Apple_Smartphone_3679,Smartphone,Apple,92498,4.8,85,3,Apple Smartphone premium quality product rating 4.8,1
3681,Sony_Headphones_3680,Headphones,Sony,135768,4.4,26,30,Sony Headphones premium quality product rating 4.4,1
3682,Dell_Television_3681,Television,Dell,38351,3.0,16,50,Dell Television premium quality product rating 3.0,0
3683,OnePlus_Gaming Console_3682,Gaming Console,OnePlus,107299,4.8,56,36,OnePlus Gaming Console premium quality product rating 4.8,1
3684,Apple_Television_3683,Television,Apple,127427,4.0,75,65,Apple Television premium quality product rating 4.0,1
3685,Sony_Camera_3684,Camera,Sony,127116,4.2,90,28,Sony Camera premium quality product rating 4.2,1
3686,Lenovo_Smartphone_3685,Smartphone,Lenovo,54504,4.9,71,22,Lenovo Smartphone premium quality product rating 4.9,0
3687,OnePlus_Gaming Console_3686,Gaming Console,OnePlus,128405,2.5,93,9,OnePlus Gaming Console premium quality product rating 2.5,1
3688,Dell_Smartwatch_3687,Smartwatch,Dell,40587,2.7,92,5,Dell Smartwatch premium quality product rating 2.7,0
3689,Asus_Headphones_3688,Headphones,Asus,122177,4.0,57,64,Asus Headphones premium quality product rating 4.0,0
3690,Lenovo_Laptop_3689,Laptop,Lenovo,146142,3.3,26,37,Lenovo Laptop premium quality product rating 3.3,1
3691,Lenovo_Laptop_3690,Laptop,Lenovo,106688,4.6,25,29,Lenovo Laptop premium quality product rating 4.6,1
3692,Sony_Headphones_3691,Headphones,Sony,58639,3.7,88,29,Sony Headphones premium quality product rating 3.7,1
3693,Dell_Television_3692,Television,Dell,55615,3.7,24,7,Dell Television premium quality product rating 3.7,0
3694,Apple_Smartwatch_3693,Smartwatch,Apple,133814,4.8,88,21,Apple Smartwatch premium quality product rating 4.8,1
3695,HP_Smartwatch_3694,Smartwatch,HP,87494,4.2,91,48,HP Smartwatch premium quality product rating 4.2,0
3696,Apple_Smartwatch_3695,Smartwatch,Apple,36772,4.6,73,9,Apple Smartwatch premium quality product rating 4.6,0
3697,Apple_Camera_3696,Camera,Apple,23904,2.7,56,67,Apple Camera premium quality product rating 2.7,0
3698,Asus_Gaming Console_3697,Gaming Console,Asus,128574,4.7,72,0,Asus Gaming Console premium quality product rating 4.7,1
3699,Sony_Smartwatch_3698,Smartwatch,Sony,62203,2.7,82,32,Sony Smartwatch premium quality product rating 2.7,1
3700,Apple_Television_3699,Television,Apple,74903,2.6,85,45,Apple Television premium quality product rating 2.6,1
3701,Sony_Smartwatch_3700,Smartwatch,Sony,20611,3.6,85,61,Sony Smartwatch premium quality product rating 3.6,0
3702,Lenovo_Tablet_3701,Tablet,Lenovo,31606,3.5,85,59,Lenovo Tablet premium quality product rating 3.5,1
3703,Samsung_Television_3702,Television,Samsung,120256,3.6,31,9,Samsung Television premium quality product rating 3.6,1
3704,HP_Gaming Console_3703,Gaming Console,HP,86438,2.9,18,10,HP Gaming Console premium quality product rating 2.9,0
3705,Samsung_Headphones_3704,Headphones,Samsung,64829,3.1,8,42,Samsung Headphones premium quality product rating 3.1,1
3706,Dell_Camera_3705,Camera,Dell,134412,4.8,92,1,Dell Camera premium quality product rating 4.8,1
3707,Apple_Headphones_3706,Headphones,Apple,47281,3.1,85,44,Apple Headphones premium quality product rating 3.1,1
3708,Apple_Gaming Console_3707,Gaming Console,Apple,101219,4.1,94,68,Apple Gaming Console premium quality product rating 4.1,0
3709,Samsung_Headphones_3708,Headphones,Samsung,52351,2.8,33,26,Samsung Headphones premium quality product rating 2.8,1
3710,OnePlus_Headphones_3709,Headphones,OnePlus,126317,4.8,71,24,OnePlus Headphones premium quality product rating 4.8,1
3711,Dell_Headphones_3710,Headphones,Dell,105351,3.8,11,58,Dell Headphones premium quality product rating 3.8,0
3712,Asus_Laptop_3711,Laptop,Asus,134385,4.6,91,63,Asus Laptop premium quality product rating 4.6,0
3713,Samsung_Camera_3712,Camera,Samsung,110747,4.9,60,7,Samsung Camera premium quality product rating 4.9,1
3714,Lenovo_Laptop_3713,Laptop,Lenovo,148941,4.7,36,23,Lenovo Laptop premium quality product rating 4.7,0
3715,Lenovo_Camera_3714,Camera,Lenovo,80592,5.0,96,22,Lenovo Camera premium quality product rating 5.0,1
3716,Sony_Camera_3715,Camera,Sony,28321,2.5,11,19,Sony Camera premium quality product rating 2.5,1
3717,Dell_Television_3716,Television,Dell,137855,4.5,22,23,Dell Television premium quality product rating 4.5,1
3718,HP_Television_3717,Television,HP,118652,3.1,38,20,HP Television premium quality product rating 3.1,0
3719,Dell_Smartphone_3718,Smartphone,Dell,79843,3.1,89,40,Dell Smartphone premium quality product rating 3.1,0
3720,Sony_Camera_3719,Camera,Sony,117740,3.8,18,5,Sony Camera premium quality product rating 3.8,1
3721,Asus_Gaming Console_3720,Gaming Console,Asus,28937,4.0,51,68,Asus Gaming Console premium quality product rating 4.0,0
3722,Asus_Smartwatch_3721,Smartwatch,Asus,67335,4.2,77,61,Asus Smartwatch premium quality product rating 4.2,1
3723,Asus_Tablet_3722,Tablet,Asus,12988,2.8,85,34,Asus Tablet premium quality product rating 2.8,0
3724,HP_Camera_3723,Camera,HP,53068,3.5,18,50,HP Camera premium quality product rating 3.5,1
3725,OnePlus_Headphones_3724,Headphones,OnePlus,33731,4.7,41,20,OnePlus Headphones premium quality product rating 4.7,1
3726,Dell_Television_3725,Television,Dell,53731,4.2,11,65,Dell Television premium quality product rating 4.2,1
3727,Apple_Gaming Console_3726,Gaming Console,Apple,46813,4.3,24,14,Apple Gaming Console premium quality product rating 4.3,1
3728,Sony_Gaming Console_3727,Gaming Console,Sony,19783,3.8,94,43,Sony Gaming Console premium quality product rating 3.8,1
3729,Asus_Television_3728,Television,Asus,80769,3.6,17,11,Asus Television premium quality product rating 3.6,1
3730,HP_Laptop_3729,Laptop,HP,49782,3.2,60,66,HP Laptop premium quality product rating 3.2,0
3731,Lenovo_Tablet_3730,Tablet,Lenovo,22013,4.4,63,30,Lenovo Tablet premium quality product rating 4.4,0
3732,Asus_Camera_3731,Camera,Asus,14096,3.8,62,57,Asus Camera premium quality product rating 3.8,1
3733,HP_Headphones_3732,Headphones,HP,14868,3.8,9,48,HP Headphones premium quality product rating 3.8,1
3734,Sony_Gaming Console_3733,Gaming Console,Sony,76102,4.2,96,42,Sony Gaming Console premium quality product rating 4.2,0
3735,HP_Television_3734,Television,HP,93706,2.6,7,32,HP Television premium quality product rating 2.6,1
3736,OnePlus_Laptop_3735,Laptop,OnePlus,66401,4.8,31,62,OnePlus Laptop premium quality product rating 4.8,1
3737,Asus_Smartphone_3736,Smartphone,Asus,66549,4.9,64,52,Asus Smartphone premium quality product rating 4.9,0
3738,HP_Camera_3737,Camera,HP,142159,3.2,73,54,HP Camera premium quality product rating 3.2,1
3739,Lenovo_Camera_3738,Camera,Lenovo,25163,5.0,91,65,Lenovo Camera premium quality product rating 5.0,1
3740,Dell_Smartwatch_3739,Smartwatch,Dell,19890,4.4,78,25,Dell Smartwatch premium quality product rating 4.4,1
3741,Lenovo_Smartwatch_3740,Smartwatch,Lenovo,135742,2.8,65,63,Lenovo Smartwatch premium quality product rating 2.8,0
3742,Samsung_Laptop_3741,Laptop,Samsung,120039,3.9,36,69,Samsung Laptop premium quality product rating 3.9,0
3743,Lenovo_Gaming Console_3742,Gaming Console,Lenovo,72745,4.9,27,51,Lenovo Gaming Console premium quality product rating 4.9,0
3744,Samsung_Gaming Console_3743,Gaming Console,Samsung,88110,3.9,3,21,Samsung Gaming Console premium quality product rating 3.9,0
3745,Dell_Camera_3744,Camera,Dell,44387,3.6,64,15,Dell Camera premium quality product rating 3.6,1
3746,Dell_Television_3745,Television,Dell,9188,4.4,17,9,Dell Television premium quality product rating 4.4,1
3747,OnePlus_Camera_3746,Camera,OnePlus,88087,4.1,23,27,OnePlus Camera premium quality product rating 4.1,0
3748,Dell_Smartwatch_3747,Smartwatch,Dell,140141,4.1,75,39,Dell Smartwatch premium quality product rating 4.1,1
3749,Lenovo_Camera_3748,Camera,Lenovo,79726,3.3,12,13,Lenovo Camera premium quality product rating 3.3,1
3750,Dell_Television_3749,Television,Dell,12913,4.4,27,5,Dell Television premium quality product rating 4.4,1
3751,HP_Smartphone_3750,Smartphone,HP,72957,2.7,12,56,HP Smartphone premium quality product rating 2.7,0
3752,Samsung_Television_3751,Television,Samsung,24449,3.7,4,44,Samsung Television premium quality product rating 3.7,0
3753,Asus_Smartwatch_3752,Smartwatch,Asus,65140,3.3,72,15,Asus Smartwatch premium quality product rating 3.3,1
3754,Dell_Laptop_3753,Laptop,Dell,101896,3.2,62,35,Dell Laptop premium quality product rating 3.2,1
3755,Apple_Tablet_3754,Tablet,Apple,45727,4.6,99,1,Apple Tablet premium quality product rating 4.6,1
3756,Apple_Gaming Console_3755,Gaming Console,Apple,74513,4.5,51,68,Apple Gaming Console premium quality product rating 4.5,0
3757,Lenovo_Tablet_3756,Tablet,Lenovo,5337,3.4,84,63,Lenovo Tablet premium quality product rating 3.4,0
3758,Apple_Television_3757,Television,Apple,124076,2.8,33,21,Apple Television premium quality product rating 2.8,0
3759,OnePlus_Smartwatch_3758,Smartwatch,OnePlus,124805,4.6,77,48,OnePlus Smartwatch premium quality product rating 4.6,1
3760,Asus_Headphones_3759,Headphones,Asus,101649,4.5,72,68,Asus Headphones premium quality product rating 4.5,1
3761,Dell_Smartwatch_3760,Smartwatch,Dell,14070,3.7,68,53,Dell Smartwatch premium quality product rating 3.7,0
3762,Dell_Tablet_3761,Tablet,Dell,82115,4.5,60,43,Dell Tablet premium quality product rating 4.5,1
3763,HP_Tablet_3762,Tablet,HP,105909,4.3,54,8,HP Tablet premium quality product rating 4.3,1
3764,Samsung_Smartwatch_3763,Smartwatch,Samsung,27027,2.8,34,32,Samsung Smartwatch premium quality product rating 2.8,1
3765,Samsung_Tablet_3764,Tablet,Samsung,36126,3.0,54,43,Samsung Tablet premium quality product rating 3.0,0
3766,Apple_Television_3765,Television,Apple,41155,4.1,80,1,Apple Television premium quality product rating 4.1,0
3767,Apple_Tablet_3766,Tablet,Apple,22522,3.7,11,46,Apple Tablet premium quality product rating 3.7,1
3768,Asus_Gaming Console_3767,Gaming Console,Asus,41189,2.8,88,54,Asus Gaming Console premium quality product rating 2.8,1
3769,Dell_Camera_3768,Camera,Dell,14009,2.8,27,49,Dell Camera premium quality product rating 2.8,1
3770,Samsung_Smartwatch_3769,Smartwatch,Samsung,115612,4.2,97,49,Samsung Smartwatch premium quality product rating 4.2,1
3771,Sony_Television_3770,Television,Sony,61439,2.7,1,39,Sony Television premium quality product rating 2.7,1
3772,Samsung_Laptop_3771,Laptop,Samsung,11458,2.6,15,7,Samsung Laptop premium quality product rating 2.6,1
3773,Samsung_Smartphone_3772,Smartphone,Samsung,33433,4.9,50,20,Samsung Smartphone premium quality product rating 4.9,1
3774,Dell_Headphones_3773,Headphones,Dell,128469,5.0,23,29,Dell Headphones premium quality product rating 5.0,0
3775,Dell_Gaming Console_3774,Gaming Console,Dell,101265,3.2,87,58,Dell Gaming Console premium quality product rating 3.2,0
3776,Sony_Television_3775,Television,Sony,54887,3.3,97,64,Sony Television premium quality product rating 3.3,1
3777,Dell_Headphones_3776,Headphones,Dell,65252,4.9,95,40,Dell Headphones premium quality product rating 4.9,1
3778,Lenovo_Camera_3777,Camera,Lenovo,5552,3.6,14,34,Lenovo Camera premium quality product rating 3.6,0
3779,Lenovo_Gaming Console_3778,Gaming Console,Lenovo,110311,4.4,91,9,Lenovo Gaming Console premium quality product rating 4.4,1
3780,Apple_Television_3779,Television,Apple,147346,3.8,7,33,Apple Television premium quality product rating 3.8,1
3781,Samsung_Laptop_3780,Laptop,Samsung,57996,3.7,55,14,Samsung Laptop premium quality product rating 3.7,1
3782,Lenovo_Smartwatch_3781,Smartwatch,Lenovo,8447,2.9,21,8,Lenovo Smartwatch premium quality product rating 2.9,1
3783,Sony_Gaming Console_3782,Gaming Console,Sony,10335,2.5,51,36,Sony Gaming Console premium quality product rating 2.5,0
3784,Samsung_Camera_3783,Camera,Samsung,102074,4.1,17,64,Samsung Camera premium quality product rating 4.1,1
3785,HP_Smartwatch_3784,Smartwatch,HP,138662,3.7,28,58,HP Smartwatch premium quality product rating 3.7,0
3786,Dell_Smartwatch_3785,Smartwatch,Dell,49377,3.5,77,16,Dell Smartwatch premium quality product rating 3.5,1
3787,Sony_Gaming Console_3786,Gaming Console,Sony,149843,4.9,45,36,Sony Gaming Console premium quality product rating 4.9,1
3788,Apple_Headphones_3787,Headphones,Apple,96618,4.4,13,56,Apple Headphones premium quality product rating 4.4,0
3789,Samsung_Smartphone_3788,Smartphone,Samsung,144355,4.7,77,26,Samsung Smartphone premium quality product rating 4.7,0
3790,HP_Television_3789,Television,HP,76317,2.8,19,37,HP Television premium quality product rating 2.8,0
3791,Asus_Gaming Console_3790,Gaming Console,Asus,31527,4.2,46,60,Asus Gaming Console premium quality product rating 4.2,0
3792,Samsung_Smartwatch_3791,Smartwatch,Samsung,48042,4.5,78,60,Samsung Smartwatch premium quality product rating 4.5,1
3793,Apple_Smartphone_3792,Smartphone,Apple,73882,4.9,28,25,Apple Smartphone premium quality product rating 4.9,0
3794,Sony_Smartphone_3793,Smartphone,Sony,116477,4.6,23,64,Sony Smartphone premium quality product rating 4.6,1
3795,Dell_Television_3794,Television,Dell,77249,2.7,78,67,Dell Television premium quality product rating 2.7,0
3796,OnePlus_Gaming Console_3795,Gaming Console,OnePlus,149512,3.4,81,26,OnePlus Gaming Console premium quality product rating 3.4,1
3797,OnePlus_Gaming Console_3796,Gaming Console,OnePlus,122784,3.9,4,11,OnePlus Gaming Console premium quality product rating 3.9,1
3798,HP_Headphones_3797,Headphones,HP,138483,4.0,36,21,HP Headphones premium quality product rating 4.0,1
3799,Dell_Smartwatch_3798,Smartwatch,Dell,103264,4.9,43,45,Dell Smartwatch premium quality product rating 4.9,0
3800,Lenovo_Camera_3799,Camera,Lenovo,59936,4.1,96,38,Lenovo Camera premium quality product rating 4.1,0
3801,HP_Laptop_3800,Laptop,HP,113407,4.0,46,30,HP Laptop premium quality product rating 4.0,1
3802,Sony_Smartphone_3801,Smartphone,Sony,52229,3.9,77,53,Sony Smartphone premium quality product rating 3.9,1
3803,HP_Laptop_3802,Laptop,HP,18767,4.4,7,22,HP Laptop premium quality product rating 4.4,0
3804,Lenovo_Tablet_3803,Tablet,Lenovo,105547,3.2,39,4,Lenovo Tablet premium quality product rating 3.2,0
3805,Lenovo_Smartwatch_3804,Smartwatch,Lenovo,28423,3.8,29,42,Lenovo Smartwatch premium quality product rating 3.8,0
3806,HP_Gaming Console_3805,Gaming Console,HP,107601,3.2,59,5,HP Gaming Console premium quality product rating 3.2,1
3807,Asus_Television_3806,Television,Asus,108729,3.0,37,14,Asus Television premium quality product rating 3.0,1
3808,Asus_Camera_3807,Camera,Asus,43829,3.0,10,31,Asus Camera premium quality product rating 3.0,0
3809,Apple_Television_3808,Television,Apple,88904,3.0,18,35,Apple Television premium quality product rating 3.0,0
3810,Apple_Gaming Console_3809,Gaming Console,Apple,73334,4.6,57,8,Apple Gaming Console premium quality product rating 4.6,0
3811,Samsung_Smartwatch_3810,Smartwatch,Samsung,57169,4.4,3,1,Samsung Smartwatch premium quality product rating 4.4,0
3812,Asus_Tablet_3811,Tablet,Asus,101608,3.9,12,57,Asus Tablet premium quality product rating 3.9,1
3813,OnePlus_Television_3812,Television,OnePlus,111061,3.5,90,15,OnePlus Television premium quality product rating 3.5,0
3814,Apple_Smartphone_3813,Smartphone,Apple,100502,4.3,36,14,Apple Smartphone premium quality product rating 4.3,1
3815,Lenovo_Laptop_3814,Laptop,Lenovo,50176,3.8,44,65,Lenovo Laptop premium quality product rating 3.8,0
3816,HP_Gaming Console_3815,Gaming Console,HP,131947,2.9,15,15,HP Gaming Console premium quality product rating 2.9,1
3817,Samsung_Camera_3816,Camera,Samsung,140906,3.4,31,33,Samsung Camera premium quality product rating 3.4,0
3818,Sony_Camera_3817,Camera,Sony,35545,4.5,24,12,Sony Camera premium quality product rating 4.5,1
3819,Apple_Smartwatch_3818,Smartwatch,Apple,24301,2.7,81,67,Apple Smartwatch premium quality product rating 2.7,0
3820,Dell_Camera_3819,Camera,Dell,98059,3.7,60,52,Dell Camera premium quality product rating 3.7,1
3821,Samsung_Tablet_3820,Tablet,Samsung,86115,2.6,1,21,Samsung Tablet premium quality product rating 2.6,1
3822,Samsung_Gaming Console_3821,Gaming Console,Samsung,102969,4.5,73,50,Samsung Gaming Console premium quality product rating 4.5,0
3823,Sony_Laptop_3822,Laptop,Sony,80623,5.0,37,48,Sony Laptop premium quality product rating 5.0,1
3824,Lenovo_Gaming Console_3823,Gaming Console,Lenovo,89052,3.3,34,49,Lenovo Gaming Console premium quality product rating 3.3,0
3825,Apple_Television_3824,Television,Apple,24589,4.1,63,11,Apple Television premium quality product rating 4.1,0
3826,OnePlus_Laptop_3825,Laptop,OnePlus,141579,3.1,65,51,OnePlus Laptop premium quality product rating 3.1,0
3827,Samsung_Television_3826,Television,Samsung,146868,5.0,84,55,Samsung Television premium quality product rating 5.0,1
3828,Apple_Tablet_3827,Tablet,Apple,18937,3.3,56,43,Apple Tablet premium quality product rating 3.3,1
3829,Samsung_Smartphone_3828,Smartphone,Samsung,82069,2.8,79,16,Samsung Smartphone premium quality product rating 2.8,0
3830,Sony_Smartphone_3829,Smartphone,Sony,71254,3.1,50,54,Sony Smartphone premium quality product rating 3.1,1
3831,Samsung_Tablet_3830,Tablet,Samsung,130220,3.2,45,11,Samsung Tablet premium quality product rating 3.2,0
3832,Lenovo_Tablet_3831,Tablet,Lenovo,135101,4.7,65,57,Lenovo Tablet premium quality product rating 4.7,1
3833,Apple_Smartwatch_3832,Smartwatch,Apple,70783,4.7,46,11,Apple Smartwatch premium quality product rating 4.7,0
3834,OnePlus_Camera_3833,Camera,OnePlus,131267,4.8,81,64,OnePlus Camera premium quality product rating 4.8,0
3835,Dell_Smartwatch_3834,Smartwatch,Dell,59780,3.8,7,31,Dell Smartwatch premium quality product rating 3.8,0
3836,OnePlus_Gaming Console_3835,Gaming Console,OnePlus,65662,4.7,78,61,OnePlus Gaming Console premium quality product rating 4.7,1
3837,Dell_Gaming Console_3836,Gaming Console,Dell,92597,3.6,55,44,Dell Gaming Console premium quality product rating 3.6,0
3838,Apple_Gaming Console_3837,Gaming Console,Apple,102103,3.8,77,61,Apple Gaming Console premium quality product rating 3.8,1
3839,HP_Laptop_3838,Laptop,HP,9101,2.8,29,3,HP Laptop premium quality product rating 2.8,0
3840,Samsung_Smartwatch_3839,Smartwatch,Samsung,94187,3.5,15,39,Samsung Smartwatch premium quality product rating 3.5,1
3841,Lenovo_Television_3840,Television,Lenovo,45664,2.5,46,10,Lenovo Television premium quality product rating 2.5,0
3842,Asus_Headphones_3841,Headphones,Asus,128938,3.9,69,53,Asus Headphones premium quality product rating 3.9,1
3843,Lenovo_Gaming Console_3842,Gaming Console,Lenovo,128393,5.0,38,55,Lenovo Gaming Console premium quality product rating 5.0,0
3844,Sony_Smartphone_3843,Smartphone,Sony,113169,5.0,44,32,Sony Smartphone premium quality product rating 5.0,1
3845,Dell_Laptop_3844,Laptop,Dell,27016,2.9,33,35,Dell Laptop premium quality product rating 2.9,0
3846,Samsung_Smartwatch_3845,Smartwatch,Samsung,125542,4.8,14,45,Samsung Smartwatch premium quality product rating 4.8,1
3847,OnePlus_Gaming Console_3846,Gaming Console,OnePlus,149374,2.9,63,23,OnePlus Gaming Console premium quality product rating 2.9,1
3848,Dell_Headphones_3847,Headphones,Dell,43441,4.2,70,27,Dell Headphones premium quality product rating 4.2,0
3849,Sony_Tablet_3848,Tablet,Sony,11044,3.2,69,4,Sony Tablet premium quality product rating 3.2,1
3850,Asus_Television_3849,Television,Asus,119587,3.3,9,28,Asus Television premium quality product rating 3.3,0
3851,Lenovo_Camera_3850,Camera,Lenovo,105019,3.9,34,36,Lenovo Camera premium quality product rating 3.9,1
3852,Samsung_Camera_3851,Camera,Samsung,53993,3.8,87,16,Samsung Camera premium quality product rating 3.8,0
3853,HP_Tablet_3852,Tablet,HP,43438,4.4,87,23,HP Tablet premium quality product rating 4.4,1
3854,HP_Laptop_3853,Laptop,HP,24812,2.7,19,7,HP Laptop premium quality product rating 2.7,0
3855,HP_Television_3854,Television,HP,113113,3.5,2,15,HP Television premium quality product rating 3.5,0
3856,Dell_Smartphone_3855,Smartphone,Dell,95640,3.3,64,5,Dell Smartphone premium quality product rating 3.3,1
3857,Apple_Camera_3856,Camera,Apple,8135,2.8,6,20,Apple Camera premium quality product rating 2.8,1
3858,OnePlus_Smartphone_3857,Smartphone,OnePlus,146956,3.3,58,3,OnePlus Smartphone premium quality product rating 3.3,0
3859,Dell_Headphones_3858,Headphones,Dell,66816,3.4,2,56,Dell Headphones premium quality product rating 3.4,0
3860,Apple_Camera_3859,Camera,Apple,64807,4.3,42,64,Apple Camera premium quality product rating 4.3,1
3861,Dell_Headphones_3860,Headphones,Dell,134335,4.4,55,53,Dell Headphones premium quality product rating 4.4,0
3862,Asus_Smartphone_3861,Smartphone,Asus,23725,3.9,15,65,Asus Smartphone premium quality product rating 3.9,1
3863,Dell_Tablet_3862,Tablet,Dell,9485,4.9,45,22,Dell Tablet premium quality product rating 4.9,0
3864,Samsung_Smartphone_3863,Smartphone,Samsung,6475,3.4,64,24,Samsung Smartphone premium quality product rating 3.4,1
3865,OnePlus_Smartwatch_3864,Smartwatch,OnePlus,53444,3.2,75,68,OnePlus Smartwatch premium quality product rating 3.2,0
3866,OnePlus_Tablet_3865,Tablet,OnePlus,62895,2.8,96,67,OnePlus Tablet premium quality product rating 2.8,1
3867,OnePlus_Television_3866,Television,OnePlus,34768,4.1,41,8,OnePlus Television premium quality product rating 4.1,1
3868,HP_Laptop_3867,Laptop,HP,121070,3.3,73,10,HP Laptop premium quality product rating 3.3,0
3869,Apple_Tablet_3868,Tablet,Apple,122702,4.8,79,49,Apple Tablet premium quality product rating 4.8,0
3870,Lenovo_Television_3869,Television,Lenovo,39058,4.8,59,54,Lenovo Television premium quality product rating 4.8,1
3871,Asus_Headphones_3870,Headphones,Asus,55107,4.3,18,19,Asus Headphones premium quality product rating 4.3,1
3872,OnePlus_Camera_3871,Camera,OnePlus,145929,4.0,42,27,OnePlus Camera premium quality product rating 4.0,0
3873,Dell_Headphones_3872,Headphones,Dell,141379,4.0,90,4,Dell Headphones premium quality product rating 4.0,1
3874,OnePlus_Smartphone_3873,Smartphone,OnePlus,144097,2.7,41,3,OnePlus Smartphone premium quality product rating 2.7,0
3875,Dell_Smartwatch_3874,Smartwatch,Dell,12871,2.6,54,30,Dell Smartwatch premium quality product rating 2.6,1
3876,Asus_Laptop_3875,Laptop,Asus,89605,4.6,10,26,Asus Laptop premium quality product rating 4.6,0
3877,Sony_Camera_3876,Camera,Sony,91995,2.9,43,68,Sony Camera premium quality product rating 2.9,1
3878,Apple_Headphones_3877,Headphones,Apple,130154,4.1,36,14,Apple Headphones premium quality product rating 4.1,1
3879,Dell_Smartwatch_3878,Smartwatch,Dell,98962,2.6,51,57,Dell Smartwatch premium quality product rating 2.6,0
3880,Sony_Gaming Console_3879,Gaming Console,Sony,8984,3.0,30,18,Sony Gaming Console premium quality product rating 3.0,1
3881,Dell_Tablet_3880,Tablet,Dell,114914,3.2,71,52,Dell Tablet premium quality product rating 3.2,0
3882,HP_Smartwatch_3881,Smartwatch,HP,28659,3.1,19,65,HP Smartwatch premium quality product rating 3.1,0
3883,OnePlus_Smartphone_3882,Smartphone,OnePlus,62781,3.6,92,54,OnePlus Smartphone premium quality product rating 3.6,0
3884,Asus_Television_3883,Television,Asus,91136,4.1,66,45,Asus Television premium quality product rating 4.1,1
3885,Samsung_Smartphone_3884,Smartphone,Samsung,132633,4.4,72,33,Samsung Smartphone premium quality product rating 4.4,0
3886,HP_Smartwatch_3885,Smartwatch,HP,53603,4.3,52,1,HP Smartwatch premium quality product rating 4.3,1
3887,Dell_Television_3886,Television,Dell,84229,4.3,52,30,Dell Television premium quality product rating 4.3,1
3888,Sony_Smartphone_3887,Smartphone,Sony,135047,3.3,48,10,Sony Smartphone premium quality product rating 3.3,1
3889,HP_Headphones_3888,Headphones,HP,52905,4.7,72,46,HP Headphones premium quality product rating 4.7,0
3890,Apple_Television_3889,Television,Apple,33106,3.9,28,66,Apple Television premium quality product rating 3.9,0
3891,Apple_Gaming Console_3890,Gaming Console,Apple,56275,2.7,18,12,Apple Gaming Console premium quality product rating 2.7,1
3892,HP_Camera_3891,Camera,HP,133161,3.7,51,0,HP Camera premium quality product rating 3.7,1
